smiles idnumber mw hac
CC(=O)NC1=CC=CC=C1OCC(=O)N1CCN(C(=O)C2COC3=CC=CC=C3O2)CC1 Z19816745 439.468 32
COC(=O)C1=CC=CC(NC(=O)COC2=CC=CC=C2NC(C)=O)=C1 Z19816758 342.351 25
CC(=O)NC1=CC=CC=C1OCC(=O)N1CCC(C)SC2=CC=CC=C21 Z19816759 370.474 26
CC(=O)NC1=CC=CC=C1OCC(=O)NCCC1=CC=C(Cl)C=C1 Z19816764 346.814 24
CC(=O)NC1=CC=CC=C1OCC(=O)NC1=CC(S(=O)(=O)N2CCCCCC2)=CC=C1Cl Z19816770 479.986 32
CC(=O)NC1=CC=CC=C1OCC(=O)NC1=CC=C(C)C(S(=O)(=O)N(C)C)=C1 Z19816771 405.476 28
CCOC1=CC=C(NC(=O)C2=CC=C(NC(=O)COC3=CC=CC=C3NC(C)=O)C=C2)C=C1 Z19816774 447.491 33
CC(=O)NC1=CC=CC=C1OCC(=O)NC1=CC(S(=O)(=O)N2CCCCC2)=CC=C1C Z19816777 445.541 31
CC(=O)NC1=CC=CC=C1OCC(=O)NC1=CC=CC=C1C1=CC=CC=C1 Z19816778 360.413 27
CC(=O)NC1=CC=CC=C1OCC(=O)NC1=CC=CC=C1CC1=CC=CC=C1 Z19816780 374.440 28
CC(=O)NC1=CC=CC=C1OCC(=O)NC1=CC=C2[NH]C(=O)[NH]C2=C1 Z19816781 340.339 25
CC(=O)NC1=CC=CC=C1OCC(=O)NCCC(C1=CC=CC=C1)C1=CC=CC=C1 Z19816782 402.494 30
CC(=O)NC1=CC=CC=C1OCC(=O)NC1=CC=C(OC(F)F)C=C1 Z19816785 350.321 25
CC(=O)NC1=CC=CC=C1OCC(=O)NC1=CC=CC=C1OC(F)F Z19816786 350.321 25
COC1=CC=C(S(=O)(=O)N2CCOCC2)C=C1NC(=O)COC1=CC=CC=C1NC(C)=O Z19816802 463.512 32
CCOC(=O)C1=C(NC(=O)COC2=CC=CC=C2NC(C)=O)SC(C(=O)N(C)C)=C1C Z19816811 447.513 31
CC(=O)NC1=CC=CC=C1OCC(=O)N(C)C(C1=CC=CC=C1)C1=CC=CC=C1 Z19816812 388.467 29
COC(=O)C1=CC=C(C)C(NC(=O)COC2=CC=CC=C2NC(C)=O)=C1 Z19816814 356.378 26
CC(=O)NC1=CC=CC=C1OCC(=O)NC1=CC=C2CCCC2=C1 Z19816815 324.380 24
CC(=O)NC1=CC=CC=C1OCC(=O)NC1=CC=CC=C1S(=O)(=O)N(C)C1CCCCC1 Z19816816 459.568 32
CC(=O)NC1=CC=CC=C1OCC(=O)NC1C2CC3CC(C2)CC1C3 Z19816821 342.439 25
CC(=O)NC1=CC=CC=C1OCC(=O)N1CCN(S(=O)(=O)C2=CC=C3C=CC=CC3=C2)CC1 Z19816824 467.547 33
CC(=O)NC1=CC=CC=C1OCC(=O)NC1=C(C)C=C(C)C=C1Cl Z19816826 346.814 24
CC(=O)NC1=CC=CC=C1OCC(=O)N1CCN(S(=O)(=O)C2=CC=CC=C2)CC1 Z19816829 417.487 29
CC(=O)NC1=CC=CC=C1OCC(=O)N1CCN(S(=O)(=O)C2=CC=C(Cl)C=C2)CC1 Z19816830 451.932 30
CC(=O)NC1=CC=CC=C1OCC(=O)NC(C)C(C)C Z19816831 278.352 20
CC(=O)NC1=CC=CC=C1OCC(=O)NCC(F)(F)F Z19816832 290.241 20
CC(=O)NC1=CC=CC=C1OCC(=O)NC1=CC=C(C#N)C(Cl)=C1 Z19816833 343.770 24
CC(=O)NC1=CC=CC=C1OCC(=O)NC(=O)NC12CC3CC(CC(C3)C1)C2 Z19816836 385.464 28
CC(=O)NC1=CC=CC=C1OCC1=CC(=O)N2C=CSC2=N1 Z19816837 315.354 22
CC(=O)NC1=CC=CC=C1OCC(=O)NC(=O)NCC1=CC=CC=C1 Z19816840 341.367 25
CC(=O)NC1=CC=CC=C1OCC(=O)N1CCNC1=O Z19816856 277.280 20
CC(=O)NC1=CC=CC=C1OCC(=O)NC1=CC(Cl)=CC=C1N1C=NC=N1 Z19816858 385.811 27
CC(=O)NC1=CC=CC=C1OCC(=O)N1CCCC1C1=CC=C2OCCOC2=C1 Z19816864 396.443 29
CCOC(=O)C1=C(NC(=O)COC2=CC=CC=C2NC(C)=O)SC2=C1CCC(C)C2 Z19816875 430.526 30
COC(=O)C1=C(C)C(C(=O)OC)=C(NC(=O)COC2=CC=CC=C2NC(C)=O)S1 Z19816880 420.443 29
COC(=O)C1=C(NC(=O)COC2=CC=CC=C2NC(C)=O)SC(C)=C1C Z19816881 376.434 26
CCOC(=O)C1=C(NC(=O)COC2=CC=CC=C2NC(C)=O)SC(C)=C1C Z19816882 390.461 27
CC(=O)NC1=CC=CC=C1OCC(=O)NC1=C(C(C)C)C=CC=C1C(C)C Z19816890 368.477 27
CC(=O)NC1=CC=CC=C1OCC(=O)NC(C)C Z19816898 250.298 18
CC(=O)NC1=CC=CC=C1OCC(=O)N(CC(C)C)CC(C)C Z19816899 320.433 23
CC(=O)NC1=CC=CC=C1OCC(=O)N(CC1=CC=CC=C1)C(C)(C)C Z19816900 354.450 26
CC(=O)NC1=CC=CC=C1OCC(=O)N(C1CCCCC1)C1CCCCC1 Z19816901 372.509 27
CC(=O)NC1=CC=CC=C1OCC(=O)NC(C)(C)C Z19816909 264.325 19
CNC(=O)COC1=CC=CC=C1NC(C)=O Z19816915 222.244 16
CC(=O)NC1=CC=CC=C1OCC(=O)N(CCC(C)C)CCC(C)C Z19816916 348.487 25
COC(=O)C1=CC(NC(=O)COC2=CC=CC=C2NC(C)=O)=CC(C(=O)OC)=C1 Z19816926 400.387 29
CC(=O)NC1=CC=CC=C1OCC(=O)NC1=CC=C2OC(F)(F)OC2=C1 Z19816934 364.304 26
CC(=O)NC1=CC=CC=C1OCC(=O)NC1CCS(=O)(=O)C1 Z19816935 326.374 22
CC(=O)NC1=CC=CC=C1OCC(=O)NC(=O)NC1CCCCC1 Z19816936 333.388 24
CC(=O)NC1=CC=CC=C1OCC(=O)NC1=CC=CC(C(=O)NC2=CC=CC(C(F)(F)F)=C2)=C1 Z19816951 471.435 34
CCCNC(=O)COC1=CC=CC=C1NC(C)=O Z19816958 250.298 18
CC(=O)NC1=CC=CC=C1OCC(=O)N(CC1=CC=CC=C1)C(C)C Z19816961 340.423 25
CC(=O)NC1=CC=CC=C1OCC(=O)NC1CCCCC1C Z19816962 304.390 22
CC(=O)NC1=CC=CC=C1OCC(=O)N(C(C)C)C(C)C Z19816963 292.379 21
COC1=CC=C(S(=O)(=O)N2CCCCC2)C=C1NC(=O)COC1=CC=CC=C1NC(C)=O Z19816967 461.540 32
CC(=O)NC1=CC=CC=C1OCC(=O)NC1=CC=CC=C1C(C)=O Z19816969 326.352 24
CCOC(=O)C1=C(NC(=O)COC2=CC=CC=C2NC(C)=O)SC(C)=C1CC Z19816970 404.488 28
CC(=O)NC1=CC=CC=C1OCC(=O)NCC1=CC=C(C)C=C1 Z19816971 312.369 23
COC1=CC=C(NC(=O)COC2=CC=CC=C2NC(C)=O)C=C1S(=O)(=O)N1CCCCC1 Z19816973 461.540 32
COC1=CC=C(NC(=O)COC2=CC=CC=C2NC(C)=O)C=C1S(=O)(=O)N1CCOCC1 Z19816974 463.512 32
CC(=O)NC1=CC=CC=C1OCC(=O)NCC1=CC=CS1 Z19816976 304.371 21
CCC1=CC=CC(C)=C1NC(=O)COC1=CC=CC=C1NC(C)=O Z19816980 326.396 24
CC(=O)NC1=CC=CC=C1OCC(=O)NC(N)=O Z19816981 251.242 18
CCOC(=O)C1=C(NC(=O)COC2=CC=CC=C2NC(C)=O)SC(CC)=C1 Z19816982 390.461 27
CCOC(=O)C1=C(NC(=O)COC2=CC=CC=C2NC(C)=O)SC=C1CC(C)C Z19816992 418.515 29
CNC(=O)NC(=O)COC1=CC=CC=C1NC(C)=O Z19816993 265.269 19
CC(=O)NC1=CC=CC=C1OCC(=O)NC(=O)NC1CCCC1 Z19817001 319.361 23
CC(=O)NC1=CC=CC=C1OCC(=O)NC(=O)NCC1=CC=CO1 Z19817009 331.328 24
CC(=O)NC1=CC=CC=C1OCC(=O)NC(=O)NC1=CC=C2OCCOC2=C1 Z19817026 385.376 28
CCNC(=O)NC(=O)COC1=CC=CC=C1NC(C)=O Z19817027 279.296 20
CCOC(=O)C1=C(NC(=O)COC2=CC=CC=C2NC(C)=O)SC(C(=O)NC)=C1C Z19817046 433.486 30
CC(=O)NC1=CC=CC=C1OCC(=O)NC1CCC(C)CC1 Z19817050 304.390 22
CCN(C(=O)COC1=CC=CC=C1NC(C)=O)C1CCS(=O)(=O)C1 Z19817051 354.428 24
CC(=O)NC1=CC=CC=C1OCC(=O)NC(=O)NCC(C)C Z19817066 307.350 22
CCCNC(=O)NC(=O)COC1=CC=CC=C1NC(C)=O Z19817072 293.323 21
COC1=CC2=C(C=C1OC)C(C1=CC=CC=C1)N(C(=O)COC1=CC=CC=C1NC(C)=O)CC2 Z19817129 460.530 34
CC(=O)NC1=CC=CC=C1OCC(=O)NC1=CC=C(OC(F)F)C(Cl)=C1 Z19817131 384.766 26
COC1=CC=C(CN(C)C(=O)COC2=CC=CC=C2NC(C)=O)C=C1 Z19817140 342.395 25
CC(=O)NC1=CC=CC=C1OCC(=O)N1C2=CC=CC=C2NC(=O)C1(C)C Z19817141 367.405 27
CCOC1=CC=C(NC(=O)COC2=CC=CC=C2NC(C)=O)C=C1OCC Z19817145 372.421 27
COC(=O)C1=C(C)[NH]C(C(=O)COC2=CC=CC=C2NC(C)=O)=C1C Z19817149 344.367 25
CC(=O)NC1=CC=CC=C1OCC(=O)N1N=C(C2=CC=C(C)C=C2)CC1C1=CC=CO1 Z19817151 417.465 31
COC1=CC=C(C2=NN(C(=O)COC3=CC=CC=C3NC(C)=O)C(C3=CC=CO3)C2)C=C1 Z19817152 433.464 32
CCOC(=O)C1=C(NC(=O)COC2=CC=CC=C2NC(C)=O)SC(C2=CC=CC=C2)=C1C Z19817158 452.532 32
COC1=CC=C(C2CC(C3=CC=CS3)=NN2C(=O)COC2=CC=CC=C2NC(C)=O)C=C1OC Z19817167 479.558 34
CC(=O)NC1=CC=CC=C1OCC(=O)NC(C)C1=CC=C(F)C=C1 Z19817169 330.359 24
CC(=O)NC1=CC=CC=C1OCC(=O)NC1=CC=CC=C1SCC#N Z19817170 355.419 25
CC(=O)NC1=CC=CC=C1OCC(=O)NC1=CC=C(Br)C=C1C Z19817171 377.238 23
CC(=O)NC1=CC=CC=C1OCC(=O)NC1=CC=CC2=C1N=S=N2 Z19817186 342.380 24
CC(=O)NC1=CC=CC=C1OCC(=O)NC1=CC=C(Br)C=C1 Z19817187 363.211 22
CC(=O)NC1=CC=CC=C1OCC(N)=O Z19817189 208.217 15
CC(=O)NC1=CC=CC=C1OCC(=O)NC1=CC(C(F)(F)F)=CC=C1Cl Z19817195 386.757 26
CC(=O)NC1=CC=CC=C1OCC(=O)N(C1=CC=CC=C1)C(C)C Z19817196 326.396 24
CC(=O)NC1=CC=CC=C1OCC(=O)NC1=CC=CC(C(F)(F)F)=C1 Z19817197 352.312 25
CC(=O)NC1=CC=CC=C1OCC(=O)N(C)C1=CC=CC=C1 Z19817199 298.342 22
CCC1CCCCN1C(=O)COC1=CC=CC=C1NC(C)=O Z19817208 304.390 22
CC(=O)NC1=CC=CC=C1OCC(=O)NC1=CC=C(OC(F)(F)F)C=C1 Z19817209 368.311 26
CC(=O)NC1=CC=CC=C1OCC(=O)NC1=CC=CC(Cl)=C1C Z19817210 332.787 23
CC(=O)NC1=CC=CC=C1OCC(=O)NC1=CC=CC(C)=C1C Z19817211 312.369 23
CC(=O)NC1=CC=CC=C1OCC(=O)NC1=CC=C(Cl)C(Cl)=C1 Z19817212 353.205 23
CC(=O)NC1=CC=CC=C1OCC(=O)NC1=CC=C(C)C(C)=C1 Z19817213 312.369 23
CC(=O)NC1=CC=CC=C1OCC(=O)NC1=CC=C(C(C)C)C=C1 Z19817214 326.396 24
CC(=O)NC1=CC=CC=C1OCC(=O)NC12CC3CC(CC(C3)C1)C2 Z19817215 342.439 25
CC(=O)NC1=CC=CC=C1OCC(=O)NCC1=CC=C(Cl)C=C1 Z19817217 332.787 23
COC1=CC=CC(NC(=O)COC2=CC=CC=C2NC(C)=O)=C1 Z19817219 314.341 23
CC(=O)NC1=CC=CC=C1OCC(=O)NC1=CC=CC(C)=C1 Z19817220 298.342 22
COC1=CC=C(C)C=C1NC(=O)COC1=CC=CC=C1NC(C)=O Z19817221 328.368 24
CC(=O)NC1=CC=CC=C1OCC(=O)NC1=C(C)C=CC=C1C Z19817222 312.369 23
CC(=O)NC1=CC=CC=C1OCC(=O)NC1=CC(Cl)=CC=C1C Z19817223 332.787 23
CC(=O)NC1=CC=CC=C1OCC(=O)NCC1=CC=CO1 Z19817224 288.303 21
COC1=CC=C(OC)C(NC(=O)COC2=CC=CC=C2NC(C)=O)=C1 Z19817225 344.367 25
CC(=O)NC1=CC=CC=C1OCC(=O)NC1=CC=CC=C1C Z19817231 298.342 22
COC1=CC(Cl)=C(C)C=C1NC(=O)COC1=CC=CC=C1NC(C)=O Z19817232 362.813 25
CC(=O)NC1=CC=CC=C1OCC(=O)NC1=CC=C(C)C=C1 Z19817233 298.342 22
CC(=O)NC1=CC=CC=C1OCC(=O)NC1=CC=C(C)C(Cl)=C1 Z19817235 332.787 23
CC(=O)NC1=CC=CC=C1OCC(=O)NC1=CC=C(F)C(F)=C1 Z19817236 320.295 23
CC(=O)NC1=CC=CC=C1OCC(=O)NC1=CC(Cl)=CC=C1C#N Z19817237 343.770 24
CC(=O)NC1=CC=CC=C1OCC(=O)NC1=CC=C(Br)C(C)=C1 Z19817240 377.238 23
CC(=O)NC1=CC=CC=C1OCC(=O)NC1=CC=CC2=CC=CC=C12 Z19817241 334.375 25
CC(=O)NC1=CC=CC=C1OCC(=O)NC1=CC=C(C)C(S(=O)(=O)N2CCCCCC2)=C1 Z19817244 459.568 32
CC(=O)NC1=CC=CC=C1OCC(=O)NC1=CC=C(F)C=C1F Z19817246 320.295 23
CC(=O)NC1=CC=CC=C1OCC(=O)NC1=CC(Cl)=CC=C1Cl Z19817248 353.205 23
CC(=O)NC1=CC=CC=C1OCC(=O)NC1=CC=C(Br)C=C1F Z19817250 381.201 23
CC(=O)NC1=CC=CC=C1OCC(=O)NC1=CC=C(F)C=C1Cl Z19817251 336.750 23
CC(=O)NC1=CC=CC=C1OCC(=O)N1CCN(C(=O)C2=CC=CO2)CC1 Z19817258 371.393 27
CCOC1=CC=CC=C1NC(=O)COC1=CC=CC=C1NC(C)=O Z19817260 328.368 24
COC1=CC=C(NC(=O)COC2=CC=CC=C2NC(C)=O)C=C1Cl Z19817261 348.786 24
CC(=O)NC1=CC=CC=C1OCC(=O)NC1=CC(S(=O)(=O)N(C)C)=CC=C1 Z19817263 391.449 27
CC(=O)NC1=CC=CC=C1OCC(=O)NC1=CC=CC(S(=O)(=O)N2CCOCC2)=C1 Z19817264 433.486 30
CC(=O)NC1=CC=CC=C1OCC(=O)NC1=CC=C2OCOC2=C1 Z19817265 328.324 24
CC(=O)NC1=CC=CC=C1OCC(=O)NC1=CC=C(S(=O)(=O)N2CCCCC2)C=C1 Z19817269 431.514 30
CC(=O)NC1=CC=CC=C1OCC(=O)NC1=C(Cl)C=C(Cl)C=C1Cl Z19817270 387.650 24
CC(=O)NC1=CC=CC=C1OCC(=O)NC1=CC(C(F)(F)F)=CC=C1N1CCOCC1 Z19817275 437.418 31
CC(=O)NC1=CC=CC=C1OCC(=O)N1C2=CC=CC=C2CC1C Z19817278 324.380 24
CC(=O)NC1=CC=CC=C1OCC(=O)NC1=CC=C(S(=O)(=O)N2CCOCC2)C=C1 Z19817279 433.486 30
CCN(CC)S(=O)(=O)C1=CC=C(NC(=O)COC2=CC=CC=C2NC(C)=O)C=C1 Z19817280 419.503 29
CC(=O)NC1=CC=CC=C1OCC(=O)NC1=CC(C(F)(F)F)=CC(C(F)(F)F)=C1 Z19817281 420.309 29
CCN1C2=CC=CC=C2C2=CC(NC(=O)COC3=CC=CC=C3NC(C)=O)=CC=C21 Z19817282 401.466 30
CC(=O)NC1=CC=CC=C1OCC(=O)NC1CC1 Z19817283 248.282 18
CC(=O)NC1=CC=CC=C1OCC(=O)NC1=CC(C)=CC(C)=C1 Z19817284 312.369 23
CCC1=CC=CC(CC)=C1NC(=O)COC1=CC=CC=C1NC(C)=O Z19817285 340.423 25
CC(=O)NC1=CC=CC=C1OCC(=O)NC1=CC=C(C)C(S(=O)(=O)N2CCOCC2)=C1 Z19817289 447.513 31
CC(=O)NC1=CC=CC=C1OCC(=O)NC1=CC=C(Cl)C=C1C(F)(F)F Z19817291 386.757 26
CC(=O)NC1=CC=CC=C1OCC(=O)NC1=CC=C(C)C=C1Cl Z19817292 332.787 23
CCOC(=O)C1CCN(C(=O)COC2=CC=CC=C2NC(C)=O)CC1 Z19817293 348.399 25
CC(=O)NC1=CC=CC=C1OCC(=O)NC1=CC=CC=C1 Z19817294 284.315 21
CC(=O)NC1=CC=CC=C1OCC(=O)NCC1=CC=CC=C1 Z19817295 298.342 22
CC(=O)NC1=CC=CC=C1OCC(=O)NC1=CC(S(=O)(=O)N2CCOCC2)=CC=C1Cl Z19817297 467.931 31
CCN(CC)S(=O)(=O)C1=CC(NC(=O)COC2=CC=CC=C2NC(C)=O)=CC=C1C Z19817298 433.530 30
CC(=O)NC1=CC=CC=C1OCC(=O)NC(C)C1=CC=C(Cl)C=C1Cl Z19817300 381.259 25
CCC1=CC=CC=C1NC(=O)COC1=CC=CC=C1NC(C)=O Z19817305 312.369 23
COC1=CC=CC(CN(C)C(=O)COC2=CC=CC=C2NC(C)=O)=C1 Z19817307 342.395 25
CC(=O)NC1=CC=CC=C1OCC(=O)N(C)CC1=CC=CC=C1Br Z19817310 391.265 24
CC(=O)NC1=CC=CC=C1OCC(=O)N(C)CC1=CC=CC=C1C Z19817312 326.396 24
CC(=O)NC1=CC=CC=C1OCC(=O)N(C)CC1=CC=C(OC(F)F)C=C1 Z19817313 378.375 27
COC1=CC=C(CN(C)C(=O)COC2=CC=CC=C2NC(C)=O)C=C1OC Z19817317 372.421 27
COC1=CC=CC(CN(C)C(=O)COC2=CC=CC=C2NC(C)=O)=C1OC Z19817319 372.421 27
CC(=O)NC1=CC=CC=C1OCC(=O)N(C)CC1=C(F)C=CC=C1Cl Z19817320 364.804 25
CC(=O)NC1=CC=CC=C1OCC(=O)N(C)CC1=CC=C(F)C=C1 Z19817321 330.359 24
CC(=O)NC1=CC=CC=C1OCC(=O)N(C)CC1=CC=CO1 Z19817323 302.330 22
CC(=O)NC1=CC=CC=C1OCC(=O)NC1=CC=C(C)C(S(=O)(=O)N2CCCCC2)=C1 Z19817333 445.541 31
CC(=O)NC1=CC=CC=C1OCC(=O)NC1=CC=CC(Cl)=C1 Z19817335 318.760 22
CC(=O)NC1=CC=CC=C1OCC(=O)NCC1CCCCC1 Z19817337 304.390 22
CC(=O)NC1=CC=CC=C1OCC(=O)NC1CCCC(C)C1C Z19817338 318.417 23
CC(=O)NC1=CC=CC=C1OCC(=O)NCC1=CC=C2OCOC2=C1 Z19817340 342.351 25
CCC1=CC=C(NC(=O)COC2=CC=CC=C2NC(C)=O)C=C1 Z19817341 312.369 23
CC(=O)NC1=CC=CC=C1OCC(=O)NC1=CC=CC=C1C(C)C Z19817343 326.396 24
CC(=O)NC1=CC=CC=C1OCC(=O)NC1=CC(C)=CC=C1C Z19817344 312.369 23
CC(=O)NC1=CC=CC=C1OCC(=O)NC1CCCC1 Z19817345 276.336 20
CC(=O)NC1=CC=CC=C1OCC(=O)NC1=CC=C(C)C=C1C Z19817348 312.369 23
CC(=O)NC1=CC=CC=C1OCC(=O)NCC1CCCO1 Z19817349 292.335 21
COC1=CC=CC=C1NC(=O)COC1=CC=CC=C1NC(C)=O Z19817351 314.341 23
CC(=O)NC1=CC=CC=C1OCC(=O)NC1=CC=C(C(F)(F)F)C=C1 Z19817355 352.312 25
COC(=O)C1=CC=C(NC(=O)COC2=CC=CC=C2NC(C)=O)C=C1 Z19817356 342.351 25
CCOC(=O)C1=CC=C(NC(=O)COC2=CC=CC=C2NC(C)=O)C=C1 Z19817357 356.378 26
CC(=O)NC1=CC=CC=C1OCC(=O)NC1=CC=C(Cl)C=C1Cl Z19817358 353.205 23
CC(=O)NC1=CC=CC=C1OCC(=O)NC1=CC=CC(S(=O)(=O)N2CCCC2)=C1 Z19817360 417.487 29
CC(=O)NC1=CC=CC=C1OCC(=O)NC1=CC=CC(Cl)=C1Cl Z19817361 353.205 23
CCN(CC)S(=O)(=O)C1=CC=CC(NC(=O)COC2=CC=CC=C2NC(C)=O)=C1 Z19817362 419.503 29
CC(=O)NC1=CC=CC=C1OCC(=O)NC1=C(C)C=CC=C1C(C)C Z19817364 340.423 25
CC(=O)NC1=CC=CC=C1OCC(=O)NC1=CC=C(Cl)C=C1 Z19817365 318.760 22
COC1=CC=C(NC(=O)COC2=CC=CC=C2NC(C)=O)C=C1OC Z19817370 344.367 25
CC(=O)NC1=CC=CC=C1OCC(=O)NC(C)C1CC2CCC1C2 Z19817373 330.428 24
CC(=O)NC1=CC=CC=C1OCC(=O)NC1=C(Cl)C=CC=C1Cl Z19817376 353.205 23
CC(=O)NC1=CC=CC=C1OCC(=O)NC1=CC=C(C)C=C1Br Z19817378 377.238 23
COC(=O)C1=CC=CC=C1NC(=O)COC1=CC=CC=C1NC(C)=O Z19817379 342.351 25
CCOC(=O)C1=CC=CC=C1NC(=O)COC1=CC=CC=C1NC(C)=O Z19817381 356.378 26
CCOC1=CC=C(NC(=O)COC2=CC=CC=C2NC(C)=O)C=C1 Z19817382 328.368 24
CC(=O)NC1=CC=CC=C1OCC(=O)NC1=CC=C(C#N)C=C1 Z19817383 309.325 23
CC(=O)NC1=CC=CC=C1OCC(=O)NC1=CC=CC=C1F Z19817385 302.305 22
COC1=CC=C(CCNC(=O)COC2=CC=CC=C2NC(C)=O)C=C1OC Z19817386 372.421 27
CC(=O)NC1=CC=CC=C1OCC(=O)NC1CCCCCC1 Z19817387 304.390 22
COC1=CC=C(Cl)C=C1NC(=O)COC1=CC=CC=C1NC(C)=O Z19817389 348.786 24
CC(=O)NC1=CC=CC=C1OCC(=O)NC1=CC=CC=C1SC1=CC=CC=C1 Z19817390 392.480 28
CC(=O)NC1=CC=CC=C1OCC(=O)NC1CCCCC1 Z19817391 290.363 21
CCN(C(=O)COC1=CC=CC=C1NC(C)=O)C1CCCCC1 Z19817405 318.417 23
CCN(CC1=CC=CC=C1)C(=O)COC1=CC=CC=C1NC(C)=O Z19817406 326.396 24
CC(=O)NC1=CC=CC=C1OCC(=O)NC1=CC=C(OC2=CC=CC(C)=C2)C=C1 Z19817407 390.439 29
CC(=O)NC1=CC=CC=C1OCC(=O)N(C)CC(=O)NC1=CC=CC=C1C(F)(F)F Z19817412 423.391 30
CC(=O)NC1=CC=CC=C1OCC(=O)N1CCSC2=CC=CC=C21 Z19817421 342.420 24
CC(=O)NC1=CC=CC=C1OCC(=O)NC(CC1=CC=CC=C1)C(C)=O Z19817428 354.406 26
CCN(CC)C(=O)C1=CC=C(NC(=O)COC2=CC=CC=C2NC(C)=O)C=C1 Z19817434 383.448 28
CCOC(=O)C1=C(NC(=O)COC2=CC=CC=C2NC(C)=O)SC=C1C1=CC=CO1 Z19817437 428.466 30
CC(=O)NC1=CC=CC=C1OCC(=O)NC(=O)NC1CCCCC1C Z19817446 347.415 25
COCC(C)NC(=O)NC(=O)COC1=CC=CC=C1NC(C)=O Z19817447 323.349 23
CC(=O)NC1=CC=C(NC(=O)COC2=CC=CC=C2NC(C)=O)C=C1 Z19817449 341.367 25
CC(=O)NC1=CC=CC=C1OCC(=O)NC1=CC=CC=C1Br Z19817452 363.211 22
CC(=O)NC1=CC=CC=C1OCC(=O)NC1=CC=C(OC2=CC=CC=C2)C=C1 Z19817455 376.412 28
CC(=O)NC1=CC=CC=C1OCC(=O)NC1=CC=C(Cl)C(S(=O)(=O)N2CCOCC2)=C1 Z19817458 467.931 31
CC(=O)NC1=CC=CC=C1OCC(=O)NC1=CC=CC(OC2=CC=CC=C2)=C1 Z19817460 376.412 28
COC1=CC(NC(=O)COC2=CC=CC=C2NC(C)=O)=CC(OC)=C1 Z19817463 344.367 25
CC(=O)NC1=CC=CC=C1OCC(=O)N1CCCC1 Z19817468 262.309 19
CC(=O)NC1=CC=CC=C1OCC(=O)N(C)C1CCCCC1 Z19817470 304.390 22
CCN(C(=O)COC1=CC=CC=C1NC(C)=O)C1=CC=CC=C1 Z19817472 312.369 23
CC(=O)NC1=CC=CC=C1OCC(=O)N1CCCC(C)C1 Z19817473 290.363 21
CC(=O)NC1=CC=CC=C1OCC(=O)N1CCC(C)CC1 Z19817474 290.363 21
CC(=O)NC1=CC=CC=C1OCC(=O)N(CCC1=CC=CC=C1)CC1=CC=CC=C1 Z19817475 402.494 30
CC(=O)NC1=CC=CC=C1OCC(=O)N1CC(C)OC(C)C1 Z19817476 306.362 22
CC(=O)NC1=CC=CC=C1OCC(=O)N1CCCCC1 Z19817477 276.336 20
CC(=O)NC1=CC=CC=C1OCC(=O)N1C(C)CCCC1C Z19817485 304.390 22
CC(=O)NC1=CC=CC=C1OCC(=O)N1N=C(C2=CC=C(Cl)C=C2)CC1C1=CC=CO1 Z19817490 437.883 31
COC1=CC=C(C2CC(C3=CC=CC=C3)=NN2C(=O)COC2=CC=CC=C2NC(C)=O)C=C1 Z19817492 443.503 33
CC(=O)NC1=CC=CC=C1OCC(=O)NC1=C(Br)C=C(C)C=C1Br Z19817495 456.134 24
CSC1=CC=CC(NC(=O)COC2=CC=CC=C2NC(C)=O)=C1 Z19817496 330.409 23
COC1=CC=C(NC(=O)NC(=O)COC2=CC=CC=C2NC(C)=O)C=C1 Z19817497 357.366 26
COC1=CC=C(C)C=C1NC(=O)CNC(=O)COC1=CC=CC=C1NC(C)=O Z19817505 385.420 28
CC(=O)NC1=CC=CC=C1OCC(=O)NC(C)C1=CC=C(Cl)C=C1 Z19817506 346.814 24
CC(=O)NC1=CC=CC=C1OCC(=O)NC(C)C1=CC=C(CC(C)C)C=C1 Z19817507 368.477 27
CC(=O)NC1=CC=CC=C1OCC(=O)NC(C)C1=CC=CC=C1Cl Z19817514 346.814 24
CC(=O)NC1=CC=CC=C1OCC(=O)C1=CC=CN1C Z19817516 272.304 20
CCOC1=CC=C2N=C(SCC(=O)NC3=NOC(C)=C3)[NH]C2=C1 Z19827748 332.385 23
CCOC1=CC=C2N=C(SCC3=CSC(C)=N3)[NH]C2=C1 Z19828262 305.428 20
CCOC1=CC=C2N=C(SCC(=O)NC3=CC=CC(C)=C3C)[NH]C2=C1 Z19828528 355.463 25
CC1=CC(NC(=O)CSC2=NC3=CC=CC=C3C(=O)N2CC2CCCO2)=NO1 Z19844142 400.460 28
CC1=CC=C(CSC2=NC3=CC=CC=C3C(=O)N2CC2CCCO2)C=C1 Z19844322 366.486 26
CC(=O)NC1=CC=C(C(=O)CSC2=NC3=CC=CC=C3C(=O)N2CC2CCCO2)C=C1 Z19844682 437.521 31
CC1=CC=C(C(=O)C(C)SC2=NC3=CC=CC=C3C(=O)N2CC2CCCO2)C=C1C Z19844743 422.550 30
O=C1C2=CC=CC=C2N=C(SCCC2=CC=CC=C2)N1CC1CCCO1 Z19844748 366.486 26
CCC1=CC=C(C(=O)C(C)SC2=NC3=CC=CC=C3C(=O)N2CC2CCCO2)C=C1 Z19844783 422.550 30
CC1=NC(CSC2=NC3=CC=CC=C3C(=O)N2CC2CCCO2)=CS1 Z19844876 373.503 25
